timestamp,session_id,tg_id,week,group_id,cubes_reactive,cubes_proactive,cubes_operational,cubes_pool,satisfaction,representative,work_life,pss_1,pss_2,pss_3,pss_4,takeaway,comment,time_total,device_type,Фактор дистресса,Фактор совладания,Воспринимаемый стресс
2026-07-25 03:14:06,320e9d294c2cbf2871c95750c4deec09,PalaVistas,2,💥%20Искорки%20(ДС%202026q3),3,1,2,0,3,0,2,4,2,1,3,,,63,mobile,7,3,12
2026-07-26 09:10:16,f2d449d89fa4eb4b6064a22888e66e52,katerrna,3,12НГ 2026q3,2,1,2,1,4,2,-2,3,2,1,2,,,137,mobile,5,3,10
2026-07-26 09:12:23,9dd592eaf9c73e89a95d98a5a80d7333,basilmiron,3,☀️%20Лучики%20(ДС%202026q3),2,3,1,0,6,2,-2,2,2,2,2,,,58,mobile,4,4,8
2026-07-26 09:15:34,22c5468b1bdc0ee84319bfcee2de518c,sp190819,3,☀️%20Лучики%20(ДС%202026q3),2,3,1,0,5,2,1,2,2,2,1,"Занимался важными вещами, намного больше чем раньше, были ценные практики, самое ценное - то, что получилось сделать, то что давно откладывал…",Максиму спасибо,400,desktop,3,4,7
2026-07-26 09:15:58,b9bbe791e6a49a534fca27ee69078a9b,tnikotyan,3,💥 Искорки (ДС 2026q3),2,1,3,0,5,1,1,1,3,2,3,"Складывать на сегодня минимальный список задач, которые вот прямо критически сделать сегодня",,128,mobile,4,5,7
2026-07-26 09:23:59,5fe5786aa4d111853354b33c59c50631,ilyafedorchenko,3,🔥%20Огоньки%20(ДС%202026q3),2,3,1,0,6,1,0,0,4,4,1,Система ведения задач начала работать,,129,mobile,1,8,1
2026-07-26 09:31:52,8c4a909ef8a1a4f3022e67f63cc03a17,mikhailsavchuk,3,12НГ%202026q3,0,2,1,3,5,0,-1,3,3,2,2,Тебе нужны пространство для уединения,,56,mobile,5,5,8
2026-07-26 09:34:14,692db54939b09659f2b6ada915c05d7d,AlisaBay,3,12НГ%202026q3,0,3,3,0,5,-1,1,2,2,2,2,,,51,mobile,4,4,8
2026-07-26 09:34:32,ae43eb498fa0801c2dc3f60794371ec0,maximvj,3,12НГ%202026q3,4,2,0,0,7,-2,0,2,3,2,2,,,57,desktop,4,5,7
2026-07-26 09:37:30,f309fb3da666628e3de61be5f2ce256c,petrovgenq,3,🌟 Звёздочки (ДС 2026q3),1,1,4,0,5,1,-2,2,2,1,2,,,77,mobile,4,3,9
2026-07-26 09:43:16,a18b0e82a18a80a29b1367726cbd0dc6,popovichse,3,12НГ 2026q3,2,1,3,0,3,-1,2,4,2,1,2,,,65,mobile,6,3,11
2026-07-26 09:55:45,f252d6298568eb93dddf10d254b06083,DarkJewel,3,🌟 Звёздочки (ДС 2026q3),5,0,1,0,3,2,2,4,1,2,4,,,151,mobile,8,3,13
2026-07-26 09:58:58,397d2fdb53cf430db75c44d422a22e46,anna_metel87,3,🔥 Огоньки (ДС 2026q3),3,2,1,0,7,2,2,0,4,3,0,,,129,mobile,0,7,1
2026-07-26 10:56:03,010211528ea23fc309ccd54e946e2db3,GriDV,3,💥 Искорки (ДС 2026q3),2,2,1,1,6,1,2,2,2,3,1,,,88,mobile,3,5,6
2026-07-26 11:25:07,63975e88e99d43bdc8826c141e900cbb,moronizzz,3,12НГ 2026q3,0,3,3,0,5,1,-3,2,2,0,0,,,63,desktop,2,2,8
2026-07-26 11:27:42,02be0e849fb89d6601e58d13b3cb6ca3,elpaev,3,☀️ Лучики (ДС 2026q3),3,0,3,0,3,-2,2,1,2,3,1,,,55,mobile,2,5,5
2026-07-26 12:09:57,8e43b7ddcc30937fe51885c6d785287c,mikulaYkt,3,🔥 Огоньки (ДС 2026q3),3,0,3,0,4,0,2,0,3,3,0,,,50,desktop,0,6,2
2026-07-26 12:16:14,35b497ae2c18af88c1f539c26ffee88a,advertumacj,3,12НГ 2026q3,1,2,3,0,2,-2,-1,3,4,2,2,"надо отдыхать не только мозгу, но и плечам-спине",,81,desktop,5,6,7
2026-07-26 12:18:21,1b09616c64426a5041e96123d547a436,FixGN,3,12НГ 2026q3,1,3,0,2,2,-2,0,2,3,2,2,,,1819,desktop,4,5,7
2026-07-26 12:28:36,53e52019f6c365dad965ae5910763ed5,baikova_f,3,☀️ Лучики (ДС 2026q3),0,0,2,4,4,-1,-3,0,4,2,0,"Если задача записана так, что в ней указано, с каких действий я начну ее делать и прямо в задаче написано, сколько времени на нее я уделяю (обычно записывала 20 мин), за задачу намного легче взяться.
Например, ежедневная задача ""Переписывать расходы и доходы из блокнота мужа в приложение MoneyManager в течении 20 мин"". По истечении 20 минут закрываю приложение и убираю блокнот, даже если есть желание залипнуть в это дело. Продолжу запись завтра, или выделю сегодня вечером 20 мин, если будет желание. Когда все записи перепишу, нужно будет поменять ""в теченит 20 минут"" на ""в течении 5 минут"". 
Раньше задача звучала ""Записать бюджет"", и я игнорировала ее.","Спасибо, что вы есть🤍",964,mobile,0,6,2
2026-07-26 12:45:57,3758cdf15c46ccd9c4c71ccead7c71a4,semarglll,3,☀️ Лучики (ДС 2026q3),1,2,3,0,6,2,-2,2,3,3,1,,,114,mobile,3,6,5
2026-07-26 12:59:37,f8046b3f9798034174fb288469d92c75,nvkoy,3,🌟%20Звёздочки%20(ДС%202026q3),2,3,1,0,6,1,1,1,3,3,1,,,86,mobile,2,6,4
2026-07-26 13:19:19,782555b822f39b276bd327c09a064b78,unSaintMan,3,12НГ 2026q3,4,1,1,0,5,-2,2,3,2,2,2,Лупай скалу и что-нибудь получится.,"Спасибо,
в следующий спринт попробую  Джедайский старт и Спринт ))",234,desktop,5,4,9
2026-07-26 13:21:39,1a62a297017bc87e7f792f80b39539a1,unSaintMan,2,12НГ 2026q3,3,1,2,0,3,-2,2,3,2,2,2,Крутое пике отдыхает.,Спасибо,69,desktop,5,4,9
2026-07-26 13:22:56,77e05fb86d60e3248e0246de03ac6899,chistyakovyo,3,12НГ%202026q3,0,0,6,0,4,0,0,2,2,2,2,,,29,mobile,4,4,8
2026-07-26 13:27:36,f0c716f5412d71844d9489cf996d2fe1,iuliia_mk,3,12НГ 2026q3,3,0,3,0,1,-3,-1,3,1,1,3,,,36,desktop,6,2,12
2026-07-26 13:29:51,48b177cc91a6c6ae4b68ca3845ea1c22,victor_goriunov,3,🌟 Звёздочки (ДС 2026q3),1,2,2,1,5,1,0,1,4,3,1,"В редиске - переформулирование целей, которые выражены через ощущение в конкретные метрики (но без фанатизма)",,148,desktop,2,7,3
2026-07-26 13:44:34,cb5b951d683a84f05650f8419b87e484,sersch_serg,3,12НГ 2026q3,1,2,3,0,4,0,1,1,3,3,1,,,91,mobile,2,6,4
2026-07-26 14:02:21,7d39660385154873a5f9368fb9e59897,PalaVistas,3,💥%20Искорки%20(ДС%202026q3),1,3,1,1,6,1,0,2,2,2,1,,,62,desktop,3,4,7
2026-07-26 14:16:45,8e7e6f59b4ff6d12ccee69fb1b5f1c3b,unfreeshooter,3,🔥 Огоньки (ДС 2026q3),2,2,2,0,5,1,0,2,3,3,1,"лучше иметь плохой план на плохую ситуацию (предварительно впустив в мозг такую вероятность и сделать первое касание к рефлексирвоанию), чем не иметь оного и поймать ступор, вляпавшись в плохую ситуацию",можно ли как-то намутить корпоративный тариф или скидку для джедаев на Холст?,234,desktop,3,6,5
2026-07-26 14:59:25,fde5c6054241af426be6c6ffdda387ac,pavlbon,3,12НГ%202026q3,6,0,0,0,1,0,3,4,1,1,3,,,42,mobile,7,2,13
2026-07-26 15:31:46,0e80c0df2350275e5af685246cde752e,VitalyZubentsov,3,12НГ%202026q3,3,2,1,0,3,-2,-1,0,3,2,1,,,59,mobile,1,5,4
2026-07-26 15:39:35,8e418054e536b40dfbb978d93ea69be3,Katrinacarrotss,3,💥 Искорки (ДС 2026q3),3,1,2,0,5,1,0,2,2,2,3,,,77,mobile,5,4,9
2026-07-26 16:25:59,c819c0aa95b441557012c43a427d5d81,MadRedFox,3,12НГ 2026q3,3,0,3,0,4,-1,-1,2,3,2,1,,,90,desktop,3,5,6
2026-07-26 16:44:19,dcfe4fe80465471064a1ac407ffc6e24,alexandrettio_chats,3,12НГ 2026q3,0,2,3,1,5,1,-3,2,3,2,1,Что часть решений принята но не реализована и это отжирает энергию,,15424,desktop,3,5,6
2026-07-26 17:26:52,7d90f2e26340dff67f0d7f0f20a9ef55,MaryBurl,3,12НГ 2026q3,1,2,1,2,2,-1,-1,1,3,3,2,,,47,desktop,3,6,5
2026-07-26 17:36:44,2d0281131fb4afbac0a954dceea8730a,Olegkim0,3,☀️%20Лучики%20(ДС%202026q3),2,2,2,0,4,0,1,3,3,3,1,,,179,desktop,4,6,6
2026-07-26 17:50:05,46f0c64df896be46003186197d7e1c06,tem_ar,3,12НГ 2026q3,1,3,2,0,7,3,3,2,2,3,1,,,64,mobile,3,5,6
2026-07-26 18:27:13,bde6172976cd383c630a4384b11909c6,msartaev,3,12НГ%202026q3,2,0,4,0,2,-2,1,2,2,2,2,"Методы восстановления перепробовал разные. Легкий дофамин, книги, музыка. В общем главное не увязать, вроде выхожу в плюс",,99,mobile,4,4,8
2026-07-26 18:31:58,d3341562fda25ad50e99067987f35053,iri_korobova,3,12НГ 2026q3,3,1,2,0,4,-1,1,2,4,2,0,,,55,mobile,2,6,4
2026-07-26 19:17:35,13f6f66d003b4337e02fea66b1c6a362,MishinaAlena,3,12НГ 2026q3,3,1,0,2,2,0,1,2,1,1,3,,,59,mobile,5,2,11
2026-07-26 19:24:47,9a1c113353e3934543b91148ca818e95,Ninanikolavna,3,🌟 Звёздочки (ДС 2026q3),4,0,2,0,2,0,3,2,2,2,2,"К сожалению, главный инсайт - состояние стресса и аврала отбрасывает меня назад в ""каменный век"". И даже про помидорки забываю, если усталость зашкаливает. И про отдых между ними тем более. 
Хорошая новость в том, что прохождение курса помогает максимально быстро вернуться обратно в процесс:)",,288,mobile,4,4,8
2026-07-26 20:24:33,2093da7371e7d30e9581e3b68476aa22,MrDobriyKot,3,💥 Искорки (ДС 2026q3),1,3,2,0,5,0,0,3,3,3,3,,,61,desktop,6,6,8
2026-07-26 20:31:00,6d38c8a6378fe043d1c92e5e19777f3f,xamess,3,🌟 Звёздочки (ДС 2026q3),0,1,5,0,3,1,1,1,4,3,3,,,64,mobile,4,7,5
2026-07-26 20:55:08,28e884105d28b644c430c6d7a16e6c62,oakimov,3,🌟 Звёздочки (ДС 2026q3),2,1,3,0,5,1,-1,1,3,3,1,"Очень тяжело ""выключить"" всезнайку и задавать вопросы, без попытки тут же ответить на них",,102,desktop,2,6,4
2026-07-26 21:25:55,9c9f7c93e2a783938d1a3e5ce88a393b,chillimpostor,3,☀️ Лучики (ДС 2026q3),1,2,3,0,5,-2,-1,3,3,2,3,"Если задача сырая, не готова к выполнению, заблокирована, сложная, непонятная, не ясно с чего начать — то, скорее всего, это и не задача вовсе, а идея или проект, которые нужно готовить в сосредоточенном режиме: прояснять, упрощать, нарезать, доводить до состояния ""можно делать"".",,639,desktop,6,5,9
2026-07-26 21:26:03,4c3d6508a8352ec0e6c31426b231c96c,tael_taeglin,3,12НГ%202026q3,2,1,3,0,5,3,0,2,2,2,1,Надо брать на работу взрослых и ответственных людей с которыми можно оставить работу на 2-3 дня,Спасибо!,153,mobile,3,4,7
2026-07-26 23:02:16,eb6e6571351f5ecf9b3e34a11a95c817,leontevaz,3,12НГ%202026q3,1,3,2,0,6,1,-1,0,4,3,1,,,108,desktop,1,7,2
2026-07-27 08:11:37,c5bf61d658479bea3143630fefb46935,timpoorboy,3,12НГ 2026q3,2,2,1,1,5,-2,-2,3,4,4,1,,,82,desktop,4,8,4
2026-07-27 08:28:01,74a3f8a997ad09a995e95a9921b78e3d,dmtrx7alien,3,12НГ 2026q3,1,1,4,0,6,1,0,0,3,3,1,"Умение делать зарядку - это физическая возможность организма, а умение делать зарядку каждый день - это уже практика духовная.",,371,mobile,1,6,3
2026-07-27 08:32:07,54856619ab2bd1795061e351e5fa1ef5,albaldov,3,12НГ 2026q3,3,0,3,0,3,0,2,1,2,2,2,Нет,Нет,89,desktop,3,4,7
2026-07-27 08:35:01,cd50c8f57940c4099065cca686876535,nabiev80,3,12НГ 2026q3,1,4,1,0,6,2,-3,1,3,3,0,"Определил для проектов метрики.
План-факт круто !",,519,mobile,1,6,3
2026-07-27 08:43:47,99822454425755931809d711c7bb330e,JohnLP,3,12НГ%202026q3,1,1,1,3,6,0,0,1,4,3,1,"Нужно отдыхать, полностью выходя из сложившегося образа жизни",,178,mobile,2,7,3
2026-07-27 09:25:18,1dbb4b54682558d3c35a30d0d99c09fd,vasilev_dm,3,12НГ 2026q3,1,2,3,0,5,1,-3,2,3,3,2,"Ждал окончания отпуска, т.к. поскорее хотел вернуться к привычныму графику с зелеными задачами, микро отдыху, и экспериментам",,150,mobile,4,6,6
2026-07-27 09:28:19,00d54533024f3ca5d89dbad699ccd072,barvarbar,3,12НГ%202026q3,1,3,2,0,2,-2,0,3,3,1,1,,,74,mobile,4,4,8
2026-07-27 10:42:41,0c2fb85475307a7886760d36349cd63f,basdanil,3,чат,2,4,0,0,7,3,-2,1,4,3,1,,Отпуск!),101,desktop,2,7,3
2026-07-27 10:55:13,8646744f443b92ff42ec0cfba64cab1c,Kos_Egor,3,12НГ 2026q3,3,1,2,0,3,-1,1,2,2,2,2,"Никогда не планируй работу, пока не понял, какой результат должен получить!!!",,99,desktop,4,4,8
2026-07-27 11:03:47,747b34cc2d76f479b8b21d26baf4d73e,maksimbochkov,3,12НГ%202026q3,1,3,2,0,5,1,-2,1,3,3,1,,,57,mobile,2,6,4
2026-07-27 11:10:24,ba6a303eddf9b88952b6444bbab2fa53,dimisi,3,💥 Искорки (ДС 2026q3),3,1,2,0,7,-2,0,2,3,2,1,,,132,desktop,3,5,6
2026-07-27 11:13:42,3e49133b70c7d95984b035f107e184ed,zhilabylamasha,3,💥%20Искорки%20(ДС%202026q3),0,1,3,2,3,1,0,2,2,3,2,Для меня очень важен старт недели: все остальные действия и даже настроение зависят от него.,,112,mobile,4,5,7
2026-07-27 14:41:59,4702265063a8a814f8ff3a380aa9be6f,irina_katenina,3,12НГ 2026q3,2,3,1,0,6,-1,-2,3,3,2,2,,,82,desktop,5,5,8
2026-07-27 15:22:29,57b00936615a20ed87004df8159fc764,stargriv,3,12НГ%202026q3,0,2,4,0,3,-2,-3,1,3,3,1,,,45,mobile,2,6,4
2026-07-27 16:09:56,89ba63eb522200d143e6ceb7929cd437,dhbdt,3,🌟 Звёздочки (ДС 2026q3),1,1,3,1,6,-2,0,1,3,3,1,,,91,mobile,2,6,4
2026-07-27 17:06:32,0cbf6c06b7ee17fe0547463e5901c52c,Phoeneeks,3,12НГ 2026q3,1,1,4,0,6,1,-3,2,4,4,1,"Я могу быть ""неэффективным"", и не быть ""плохим/не ок"" от этого, я не обязан быть ""достигатором"", и затрахивать себя ""успешным успехом"" до истощения, когда ""бобик сдох"", и к нему нет претензий, он же сдох😅

Если я отдыхал, развлекал и общал себя с живыми человеками - я в целом счастлив, даже если из всего запланированного я не сделал почти нихрена. Пожалуй это главное достижение этого спринта, и что заметил на этой неделе.

Перестать бить себя палками и заставляя себя соответствовать картинке о себе в голове, и начать принимать себя таким какой я есть - дорогого стоит.","Всё таки я заметил связь в глубинных изменениях психики, и нарушениями режима дня и сна. 
Кроме 2 раз за прошлый спринт(ну и до него бывало так, просто явно я увидел это именно в том спринте) так происходит уже 2й минимум раз за этот(а прошло всего 1/4 спринта🙈😅).
Что там причина, что следствие, и как они связаны - это продолжу изучать.

Но скажу что ещё один неочевидный бонус от джедайских стартов/спринтов - ускорение перестройки психики, я не припомню, чтоб такие глубинные изменения просто один за другим шли, я еле успеваю перестроить и восстановиться, как у меня бац и снова изменение мышление и поведения с перестройкой всего и вся.🙈

Хочется остановиться, пожить, и хоть немножко приблизить себя к другим целям, на которых ресурса просто не остаётся, тк перестройка психики пипец энергозатратное мероприятие.

Тут правда сразу прилетает, что ""пожить"" так то у меня как раз больше стало в этом спринте, он вообще весь про ""пожить"" получается, и проекты изначально в фокус, как основные, брались именно про ""пожить"".

И наверное стоит ответить на вопрос, а действительно ли нужно приближать себя к другим целям, если вечером я чаще счастлив, а с утра чаще просыпаюсь довольным...🤔

В общем вопросов снова больше чем ответов, но этот путь интересен, и эксперимент этого спринта крайне любопытен.

Долина уныния 6й недели наверное должна стать особенной отличной от прошлой - есть такое ощущение почему то.",1565,mobile,3,8,3
2026-07-27 17:44:58,55d26d2b139290c689df3ddfd5208ae4,DmitryRuzanov,3,12НГ 2026q3,1,3,2,0,5,1,-2,0,2,2,0,,,2328,desktop,0,4,4
2026-07-27 17:57:17,075323e7ac8253e03e7897fe908228de,SakovM,3,12НГ 2026q3,2,1,3,0,4,-2,-2,2,3,3,1,"Праздновал на выходных др с джедаями из старого потока, с которыми дружим. Эта поездка в москву была трансформационной. Ее надо осмыслить)","Спасибо, что благодаря клубу я встретил этих ребят))",256,mobile,3,6,5
2026-07-27 19:03:23,acbdc46091857897a841a9f379eef9d4,ekandria_nova,3,12НГ 2026q3,1,4,1,0,6,0,0,2,4,2,2,другие люди - важный источник энергии в моей жизни,,88,desktop,4,6,6
2026-07-27 21:10:36,8e384201a6ddf8e62e9ee5877dcb38dc,kiralary,3,☀️%20Лучики%20(ДС%202026q3),3,0,3,0,4,-3,2,1,1,1,4,"Надо срочно увольняться. Написала заявление, полегчало",Не устаю благодарить за чудесный курс,110,mobile,5,2,11
2026-07-27 22:58:23,6042a9a92b49535c2c29e7fe47656119,tutankhamonych,3,12НГ 2026q3,3,1,2,0,5,0,0,1,3,2,1,,,79,desktop,2,5,5
2026-07-28 05:00:30,bb1eec4fc37c172fd48e32ccd2f746b1,i1024i,3,🌟%20Звёздочки%20(ДС%202026q3),3,2,1,0,3,0,-1,3,3,2,3,,"Эту неделю я пропустил, так как всё ещё смотрю одну из прошлых недель",90,mobile,6,5,9
2026-07-28 06:05:39,6feb0a0dab97b431c0e84b0fb5028cb4,nkatsurina,3,12НГ 2026q3,1,1,4,0,3,0,2,2,3,2,1,,,73,mobile,3,5,6
2026-07-28 09:04:26,d69bfe1c4221fdba26865909df40957a,Timurserov78,3,чат,0,3,3,0,4,-1,-1,1,2,2,0,Иногда можно сделать паузу и понаблюдать на происходящие со стороны. Хотя это на этой неделе в полном объеме это выполнить не удалось. Не смог себя уговорить. Ощущал что не дорабатываю.,,50912,desktop,1,4,5
2026-07-28 11:59:21,34fb9d5ea5031d5502226fd82b2d922b,alvlivanov,3,12НГ%202026q3,1,3,2,0,6,0,-2,0,4,3,0,,,82,desktop,0,7,1
2026-07-28 12:18:36,fc4856d5aa0d61dce2fa26850664f8f4,komalexei,2,чат,1,2,3,0,4,0,0,2,3,2,2,,,80,desktop,4,5,7
2026-07-28 12:23:53,6fc64bb034630ba79edd07497f5e752b,komalexei,3,чат,2,2,2,0,4,-1,-1,2,3,3,2,"Нужно не опускать руки и продолжать пробовать другие подходы. Рутина затягивает, а иногда наоборот начало отпуска становится неожиданностью которая выбивает из колеи ( перестал вести свое состояние и расходы потому что делал это по дороге на работу в транспорте).",,176,desktop,4,6,6
2026-07-28 13:45:16,82022c98950b6339aeb50abc99c72cfa,asya_in_motion,3,12НГ 2026q3,1,1,4,0,2,-2,-2,4,3,3,3,Женские циклы зло 😄,,65,mobile,7,6,9
2026-07-28 18:33:36,a1049e262b47aaf10ccf348ef4787cf9,tanjahomiakova,3,12НГ%202026q3,0,2,4,0,6,2,-2,1,4,3,2,"Сложные показатели здоровья (замеры давления, разные анализы ) не так важны для здоровья, как простая примитивная тренировка.","Спасибо за то, что вы есть. 
1. Пришла на помидорку- все пыхтят, стараются. Сразу начинаешь также пыхтеть и стараться. 
2. Читала рекомендации для понижения давления от ИИ (Kimi AI) - «уменьшите время с экранами, ложитесь спать без телефона, вставайте и до полудня не пользуйтесь телефоном». Практики Макса внедрены в новейший китайский ИИ!",549,mobile,3,7,4
2026-07-28 20:15:20,15fc811075db364c0716c092cb52749a,am_kiri,3,12НГ 2026q3,2,3,1,0,5,1,-1,1,2,3,2,,,152,mobile,3,5,6
2026-07-29 00:37:50,866b8a32137cd6da1abe58dcfbf4adc2,Knovelaer,3,чат,2,2,2,0,3,-1,1,1,2,2,1,,,40,desktop,2,4,6
2026-07-29 02:17:41,33c20976ff34c565386adcb9491076e8,kotofos,3,☀️ Лучики (ДС 2026q3),0,2,2,2,3,-1,-2,2,2,2,2,"На самом деле не так и много задач крутится в голове, если их выписать",,118,desktop,4,4,8
2026-07-29 09:21:11,bc461b7aa56d7638ef19d6ccbd08fb75,dymonix,3,чат,2,0,4,0,3,-2,-1,3,2,2,4,,,60,desktop,7,4,11
2026-07-29 11:27:45,35b807c403f7b9e41eb78c983e391691,MagicUnderHood,3,12НГ 2026q3,1,4,1,0,7,0,-1,2,3,3,2,,,246,desktop,4,6,6
2026-07-29 12:25:10,0851f61e80c2af99608e059e3919abb8,grigory_sam,3,☀️ Лучики (ДС 2026q3),3,2,0,1,6,-1,2,2,2,2,2,"Ещё одна такая неделя (по трудонагрузке), и я бы двинул кони.
Если бы не поддержка джедаев, я бы уже точно свалился.
А так может я и не эффективен, не во всём следую Пути :) но по крайней мере не виню себя за неэффективность и хотя бы местами стараюсь практиковать джедайский подход. Это уже помогает.",Понравился формат аттестации,418,desktop,4,4,8
2026-07-29 12:43:06,8f0aa2aca2683b3399e85f3b14d80498,temp_nick,3,чат,1,2,3,0,4,0,1,2,2,2,1,,,47,desktop,3,4,7
2026-07-29 16:02:28,6dc702057c3bfad7fe632c8d6d4d272f,Mur_Roman,2,12НГ%202026q3,1,2,3,0,4,-1,-2,3,2,2,2,Нужно больше разбирать проектов и тренироваться,,133,desktop,5,4,9
2026-07-31 00:04:23,8f0dbbcac7f4aff8147f3c403a7dd95b,f_f_frolova,2,чат,4,1,1,0,6,2,-1,2,3,3,1,"Очень полезные главы из книг, видео. Они поданы и разделены по темам, мне подходит такой вариант прохождения курса.",,225,desktop,3,6,5
2026-07-31 00:10:02,92a2d1b9272601d54a1d936f14089da3,f_f_frolova,3,чат,4,1,1,0,6,1,0,1,3,3,1,"Практика ""редиска"" показала, научила, что важно переформулировать задачи, так как от этого зависит выполнение задачи.","Можно ли как-то эту систему аккуратно предлагать мужу? Практически все мои рекомендации, новые знания он воспринимает как не особо нужные. Считает, что он справляется со своими задачами, но по большому счету он выполняет задачи, которые отодвигают красные цели, но в график ничего не может вставить из зеленых задач.",325,desktop,2,6,4
2026-08-01 06:40:00,4608402fcb1b833d89112a655226e2a0,MaryBurl,3,чат,0,3,1,2,5,1,0,1,3,3,1,,,55,mobile,2,6,4
2026-08-01 10:45:58,4ef4855942ef0ddf84d33b6f6040eef1,basdanil,3,чат,1,2,1,2,6,-2,-2,2,3,3,0,,,74,desktop,2,6,4
2026-08-02 09:14:11,622d09cca121cda7298036cb4fe561c7,Garikos8,4,🔥 Огоньки (ДС 2026q3),2,2,2,0,7,1,-1,0,3,4,0,,,102,mobile,0,7,1
2026-08-02 09:14:26,6933303e661e9f666f1e37174329dd56,katerrna,4,12НГ 2026q3,2,3,1,0,5,1,-2,2,2,2,1,,,75,mobile,3,4,7
2026-08-02 09:21:49,ba0c934c9448a9073ee40d87167d874d,shaklein_e,3,🔥%20Огоньки%20(ДС%202026q3),1,2,3,0,5,1,-1,1,4,4,0,,,92,mobile,1,8,1
2026-08-02 09:23:58,9b39fc5dcdba0dd6da8332d8e5e73c8b,moronizzz,4,12НГ 2026q3,0,3,3,0,4,0,0,0,2,1,0,,,42,desktop,0,3,5
2026-08-02 09:24:23,5d9d841c57f19af1277e61c9c49da657,shaklein_e,4,🔥%20Огоньки%20(ДС%202026q3),1,2,3,0,6,2,-1,1,4,4,0,Возобновил ведение зеленых задач. Вернее отмечаю работу над зелеными задачами.,,144,mobile,1,8,1
2026-08-02 09:26:15,a60297068ae37fd641ae1fb51a4f0ecf,ekandria_nova,4,12НГ%202026q3,1,2,3,0,6,0,-2,1,3,3,1,"Что угодно можно говорить, а интуиция работает",,81,mobile,2,6,4
2026-08-02 09:27:26,93d74f8bee00d7511a23a00c6e38b121,AlisaBay,4,12НГ%202026q3,2,2,2,0,4,0,0,2,2,2,2,,,28,mobile,4,4,8
2026-08-02 09:28:52,7e417b86b3b87eaccd7d85f746aa71d9,griashiro,4,12НГ%202026q3,1,5,0,0,6,3,0,3,3,3,0,,,126,desktop,3,6,5
2026-08-02 09:44:54,c6d0771d9bceb18c98cea7324ab8aac4,ChasM2,4,12НГ 2026q3,2,1,3,0,6,0,0,0,4,4,0,Чем быстрее рефлексия тем быстрее получается учиться - остаётся только научиться давать себе моменты услышать себя,,172,mobile,0,8,0
2026-08-02 09:50:35,f90f6dfe3815a51fcfc1202e711d9a98,Vibris,4,12НГ 2026q3,3,2,1,0,5,0,0,0,4,4,0,У меня полностью внедрены многие джедайские техники,,263,mobile,0,8,0
2026-08-02 09:51:42,c10798dce0047c63d05a71896639cbbc,chillimpostor,4,☀️ Лучики (ДС 2026q3),2,2,2,0,5,0,2,3,3,3,3,"Делать все возможное, все что в моих силах
Возможно ли делать ""все возможное""?
Время и внимание конечны, а возможностей и вариантов, часто взаимоисключающих, множество, поэтому выбор не отклонение от идеала, а сама форма действия.
Часто ли мы делаем ""все что в наших силах""?
Думаю если такое и возможно, то в исключительных ситуациях, когда мы боремся до полного истощения.
Поэтому ""делать все возможное, все что в моих силах"", это скорее красивая форма самообмана, и возможно обмана окружающих, вместо того чтобы принять ответственность за свой выбор и действия.
Принять, что исходя из контекста и понимания ситуации в моменте, как я ее оценил, насколько серьезно и осознанно я к ней отнесся, я сделал выбор и действия пытаясь повлиять, в итоге ставки были сделаны и сыграли как сыграли, это нам неподконтрольно, результат остается только принять, учесть опыт и действовать дальше.",Спасибо!,2194,mobile,6,6,8
2026-08-02 09:57:43,09518e5a0c08f1d2518c3d8c0c963161,kiralary,4,☀️%20Лучики%20(ДС%202026q3),1,2,3,0,6,2,-1,3,3,2,1,"Можно попробовать договориться с начальством, прежде чем писать заявление.
Общение с ИИ может помочь проанализировать и улучшить жизнь.
Можно планировать и делать по 15 дел в день, а не «2 больших, 3 маленьких».",Невероятно вам благодарна за это обучение! Спасибо большое!,835,mobile,4,5,7
2026-08-02 10:05:57,2e4e6ba9fbe5c5d9368d6c16a50a754f,nkatsurina,4,12НГ 2026q3,0,2,4,0,5,1,0,1,3,3,1,,,2678,mobile,2,6,4
2026-08-02 10:09:09,1cad66897e5eb7dd62ef98962d851244,tnikotyan,4,💥 Искорки (ДС 2026q3),2,2,2,0,5,-1,1,2,3,2,2,,,61,mobile,4,5,7
2026-08-02 10:10:32,642c6d98ee700d64a0b8e3e180d5feee,GriDV,4,💥 Искорки (ДС 2026q3),1,1,3,1,4,-2,-2,2,3,3,1,,,86,desktop,3,6,5
2026-08-02 10:15:04,15a65ab993d66654e9b8434a6df87726,dimisi,4,💥 Искорки (ДС 2026q3),3,1,2,0,4,-2,2,2,2,2,2,,,67,desktop,4,4,8
2026-08-02 10:16:43,c4b86d2a4a548eb3d04601223266b82f,baikova_f,4,☀️ Лучики (ДС 2026q3),0,0,2,4,4,-1,-3,1,4,1,2,,,184,mobile,3,5,6
2026-08-02 10:26:13,7846d236637b82466150085478da71bf,dmtrx7alien,4,12НГ 2026q3,0,3,3,0,6,1,-2,0,3,3,1,,,108,mobile,1,6,3
2026-08-02 10:27:55,d54c0a838d7af670f41b617b066e8d03,MishinaAlena,4,12НГ 2026q3,3,1,2,0,6,2,2,1,3,2,2,Написать три самые важные задачи - работает,,119,mobile,3,5,6
2026-08-02 10:44:33,be44b241020d58d83ef48f6d14008e2f,fyodor5,4,💥 Искорки (ДС 2026q3),2,0,2,2,2,-2,1,2,3,2,1,,,83,mobile,3,5,6
